2.62652,4.48707,-1.58457,1,0.74162,
2.62308,4.2371,-1.58457,1,0.707107,
2.61964,3.98712,-1.58457,1,0.67082,
2.61619,3.73714,-1.58457,1,0.632456,
2.61275,3.48717,-1.58457,1,0.591608,
2.60931,3.23719,-1.58457,1,0.547723,
2.60586,2.98722,-1.58457,1,0.5,
2.60242,2.73724,-1.58457,1,0.447214,
2.59898,2.48726,-1.58457,1,0.387298,
2.59554,2.23729,-1.58457,1,0.316228,
2.59209,1.98731,-1.58457,1,0.223607,
2.5906,1.87873,3.09336,2,0,
2.34089,1.89079,3.09336,1,0.223607,
2.09118,1.90284,3.09336,1,0.316228,
1.84148,1.91489,3.09336,1,0.223607,
1.79105,1.91733,1.55702,2,0,
1.7945,2.1673,1.55702,1,0.223607,
1.79794,2.41728,1.55702,1,0.316228,
1.80138,2.66725,1.55702,1,0.387298,
1.80482,2.91723,1.55702,1,0.447214,
1.80827,3.16721,1.55702,1,0.5,
1.81171,3.41718,1.55702,1,0.547723,
1.81515,3.66716,1.55702,1,0.591608,
1.8186,3.91714,1.55702,1,0.632456,
1.82204,4.16711,1.55702,1,0.67082,
1.82548,4.41709,1.55702,1,0.707107,
1.82893,4.66706,1.55702,1,0.74162,
1.83237,4.91704,1.55702,1,0.774597,
1.83581,5.16702,1.55702,1,0.806226,
1.83926,5.41699,1.55702,1,0.83666,
1.8427,5.66697,1.55702,1,0.866025,
1.84614,5.91694,1.55702,1,0.894427,
1.84958,6.16692,1.55702,1,0.921954,
